id,type,title,text,year,city,country,lat,lon,all_cities,all_coords,theme_primary,theme_secondary,case_study_flag,case_study_confidence,retrieval_reason
US11447755,patent,GENETICALLY ENGINEERED VIBRIO SP. AND USES THEREOF,"GENETICALLY ENGINEERED VIBRIO SP. AND USES THEREOF. The present disclosure relates to the seminal discovery of a generation and use of genetically engineered Vibrio sp. Provided is the use of the genetically engineered bacteria for the construction, maintenance, manipulation, and/or propagation of DNA constructs; protein expression; protein secretion; vectors and other metabolic tools; metabolic engineering; expression of cellular extracts for cell-free biology; shuttle vectors; cloning vectors; and for synthetic biology applications. The disclosure also relates to the use of the replication machinery of Vibrio sp. as a cloning or expression vector for replication of recombinant DNA constructs. The disclosure also relates to methods of use of the above.",2022,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""Carlsbad, CA""]","[[32.7174202, -117.162772], [33.1580933, -117.3505966]]",,,False,0.0,core_keyword
US11046979,patent,"Recombinant Algal Microorganisms Having Increased Lipid Production, and Methods of Making and Using the Same","Recombinant Algal Microorganisms Having Increased Lipid Production, and Methods of Making and Using the Same. The present invention provides a mutant algal microorganism that has a mutation that causes attenuated expression of TrifuncB and/or TrifuncA and as a result produces more lipids than a control algal microorganism. The mutant algal microorganism can further include a mutation in a gene encoding a peroxisomal beta-oxidation pathway protein, such as an ACO1 or PXA1 gene, or a glyoxylate pathway protein, such as an ICL1 gene, that results in attenuated expression and further increased lipid production. Furthermore, provided herein are methods of producing lipids using the mutant algal microorganisms and methods of making the mutant microorganisms.",2021,SAN DIEGO,US,32.7174202,-117.162772,"[""SAN DIEGO, CA"", ""LA JOLLA, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US10683514,patent,MICROORGANISMS ENGINEERED FOR INCREASED PRODUCTIVITY,MICROORGANISMS ENGINEERED FOR INCREASED PRODUCTIVITY. The application provides recombinant microorganisms with increased productivity with respect to control or wildtype microorganisms. The recombinant microorganisms can include a non-native gene encoding a SKP1 polypeptide or a CHORD-derived polypeptide. Increased productivity can be increased biomass or lipid productivity. These recombinant microorganisms can be used to produce products of interest.,2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US11597935,patent,BUILDING DESIGNER RNA NANO-STRUCTURES FOR SYNTHETIC BIOLOGY APPLICATIONS,"BUILDING DESIGNER RNA NANO-STRUCTURES FOR SYNTHETIC BIOLOGY APPLICATIONS. Embodiments of the disclosure include compositions and methods for generating RNA nanostructures, particularly in a cell. In particular embodiments, RNA subunits comprising at least one three-way junction and at least one kissing loop are configured such that multiple RNA subunits can polymerize into a specific structure. In particular embodiments, the RNA subunits are configured such that sequence of at least one kissing loop is complementary to sequence of another kissing loop, such as on another RNA subunit, and the summation of multiple RNA subunits having specific individual structures results in a combined polymerized structure of a defined shape. In specific embodiments, an RNA nanostructure generated from methods herein is utilized for an application, such as manufacturing or genetic modifications in a cell.",2023,Pearland,US,29.5639758,-95.2864299,"[""Pearland, TX""]","[[29.5639758, -95.2864299]]",,,False,0.0,core_keyword
US11408020,patent,METHODS FOR IN VITRO JOINING AND COMBINATORIAL ASSEMBLY OF NUCLEIC ACID MOLECULES,"METHODS FOR IN VITRO JOINING AND COMBINATORIAL ASSEMBLY OF NUCLEIC ACID MOLECULES. The present invention relates to methods of joining two or more double-stranded (ds) or single-stranded (ss) DNA molecules of interest in vitro, wherein the distal region of the first DNA molecule and the proximal region of the second DNA molecule of each pair share a region of sequence identity. The method allows the joining of a large number of DNA fragments, in a predetermined order and orientation, without the use of restriction enzymes. It can be used, e.g., to join synthetically produced sub-fragments of a gene or genome of interest. Kits for performing the method are also disclosed. The methods of joining DNA molecules may be used to generate combinatorial libraries useful to generate, for example, optimal protein expression through codon optimization, gene optimization, and pathway optimization.",2022,Crofton,US,39.0159547,-76.6842057,"[""Crofton, MD"", ""San Diego, CA"", ""La Jolla, CA"", ""Gaithersburg, MD""]","[[39.0159547, -76.6842057], [32.7174202, -117.162772], [32.8458529, -117.2575702], [39.1399187, -77.1929215]]",,,False,0.0,core_keyword
US10865417,patent,YEAST SYNTHETIC BIOLOGY PLATFORM FOR IDENTIFYING SHIKIMATE PATHWAY ENZYME INHIBITORS,"YEAST SYNTHETIC BIOLOGY PLATFORM FOR IDENTIFYING SHIKIMATE PATHWAY ENZYME INHIBITORS. Provided are compositions and methods for compound discovery. Modified yeast that have their endogenous yeast shikimate pathway disrupted or deleted, and replaced with homologous pathway genes from one or more distinct organisms, are provided and used in assays of test agents. The homologous pathway genes are designed to supplement the disrupted or deleted shikimate pathway genes. The assays are designed to identify whether or not the test agents can interfere with the function of enzymes in the shikimate pathway from organisms that are distinct from the yeast avatar hosts. In embodiments, the disruption/deletion of the yeast endogenous shikimate pathway results in the yeast being incapable of producing chorismic acid.",2020,New York,US,40.7127281,-74.0060152,"[""New York, NY"", ""Chapel Hill, NC"", ""Bronx, NY""]","[[40.7127281, -74.0060152], [35.9131542, -79.05578], [40.8466508, -73.8785937]]",,,False,0.0,core_keyword
US10837004,patent,COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING,"COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING. The present disclosure relates to a method of in vitro engineering of nucleic acids. This disclosure further relates to in vitro engineering of viral genomes and to the improvement of viral properties by in vitro genomic engineering of viral genomes. Specifically, the disclosure relates to in vitro viral genomic digestion using RNA-guided Cas9, the assembly of a recombinant genome by the insertion of a DNA or RNA fragment into the digested viral genome and transformation of a host cell with the recombinant genome. This method also related to in vitro engineering for error correction of nucleic acids.",2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US10563232,patent,MICROORGANISMS HAVING INCREASED LIPID PRODUCTIVITY,MICROORGANISMS HAVING INCREASED LIPID PRODUCTIVITY. The present invention provides mutant microorganism that have higher lipid productivity than the wild type microorganisms from which they are derived while biomass at levels that are within approximately 50% of wild type biomass productivities under nitrogen replete conditions. Particular mutants produce at least twice as much FAME lipid as wild type while producing at least 75% of the biomass produced by wild type cells under nitrogen replete conditions. Also provided are methods of producing lipid using the mutant strains.,2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US11083786,patent,INDUCE AND ENHANCE IMMUNE RESPONSES USING RECOMBINANT REPLICON SYSTEMS,"INDUCE AND ENHANCE IMMUNE RESPONSES USING RECOMBINANT REPLICON SYSTEMS. The present disclosure generally relates to the use of different self-amplifying RNA molecules to enhance immune responses, for example immune responses following prophylactic vaccination or therapeutic administration. Some embodiments relate to compositions and methods for inducing an immune response in a subject using prime-boost immunization regimens.",2021,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US10711253,patent,COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING,"COMPOSITIONS OF AND METHODS FOR IN VITRO VIRAL GENOME ENGINEERING. The present disclosure relates to a method of in vitro engineering of nucleic acids. This disclosure further relates to in vitro engineering of viral genomes and to the improvement of viral properties by in vitro genomic engineering of viral genomes. Specifically, the disclosure relates to in vitro viral genomic digestion using RNA-guided Cas9, the assembly of a recombinant genome by the insertion of a DNA or RNA fragment into the digested viral genome and transformation of a host cell with the recombinant genome. This method also related to in vitro engineering for error correction of nucleic acids.",2020,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA""]","[[32.7174202, -117.162772]]",,,False,0.0,core_keyword
US11193132,patent,GENETIC MODULATION OF PHOTOSYNTHETIC ORGANISMS FOR IMPROVED GROWTH,"GENETIC MODULATION OF PHOTOSYNTHETIC ORGANISMS FOR IMPROVED GROWTH. Mutant photosynthetic organisms having reduced chlorophyll and increased photosynthetic efficiency are provided. The mutant strains have mutated or attenuated: chloroplastic SRP54 gene and SGI1 gene; chloroplastic SRP54 gene and SGI2 gene; chloroplastic SRP54 gene, SGI1, and SGI2 genes are disclosed. The mutant photosynthetic organisms exhibit increased productivity with respect to wild-type strains. Also provided are mutant photosynthetic organisms having mutated or attenuated cytosolic SRP54 genes. Provided herein are methods of producing biomass and other products such as lipids using strains having mutations in an SRP54 gene, SGI1, SGI2 genes, a combination of SGI1/SRP54, and a combination of SGI2 and SRP54 genes. Also included are constructs and methods for attenuating or disrupting SRP54, SGI1, and SGI2 genes.",2021,La Jolla,US,32.8458529,-117.2575702,"[""La Jolla, CA"", ""San Diego, CA""]","[[32.8458529, -117.2575702], [32.7174202, -117.162772]]",,,False,0.0,core_keyword
US11124798,patent,ALGAL LIPID PRODUCTIVITY VIA GENETIC MODIFICATION OF A TPR DOMAIN CONTAINING PROTEIN,"ALGAL LIPID PRODUCTIVITY VIA GENETIC MODIFICATION OF A TPR DOMAIN CONTAINING PROTEIN. The present invention provides mutant microorganisms having attenuated expression of a gene encoding a polypeptide that includes a TPR domain, wherein the mutant microorganisms have higher lipid productivity and/or exhibit increased partitioning of carbon to lipid as compared to wild type microorganisms from which they are derived. Also provided are methods of producing lipids using the mutant microorganisms, guide RNAs, and nucleic acid constructs used for producing mutant microorganisms.",2021,San Diego,US,32.7174202,-117.162772,"[""San Diego, CA"", ""La Jolla, CA""]","[[32.7174202, -117.162772], [32.8458529, -117.2575702]]",,,False,0.0,core_keyword
US11098328,patent,ALGAL LIPID PRODUCTIVITY VIA GENETIC MODIFICATION OF A SIGNALING PROTEIN,"ALGAL LIPID PRODUCTIVITY VIA GENETIC MODIFICATION OF A SIGNALING PROTEIN. The present invention provides mutant microorganisms having attenuated expression of a gene encoding a polypeptide that includes a GAF domain wherein the mutant microorganisms have higher lipid productivity and/or exhibit increased partitioning of carbon to lipid as compared to wild-type microorganisms from which they are derived. Also provided are methods of producing lipids using the mutant microorganisms, guide RNAs, and nucleic acid constructs used for producing mutant microorganisms.",2021,La Jolla,US,32.8458529,-117.2575702,"[""La Jolla, CA""]","[[32.8458529, -117.2575702]]",,,False,0.0,core_keyword
